59900.599618	2216492158.100	   9.475	8049
59900.599734	2216492157.700	  40.920	8049
59900.599850	2216492157.100	  11.269	8049
59900.599965	2216492156.400	   9.860	8049
59900.600081	2216492155.900	  16.431	8049
59900.600197	2216492155.300	  13.856	8049
59900.600313	2216492154.700	  13.334	8049
59900.600428	2216492154.300	  13.040	8049
59900.600544	2216492153.500	  13.544	8049
59900.600660	2216492152.900	  10.729	8049
59900.600776	2216492152.500	  21.236	8049
59900.600891	2216492151.800	   7.774	8049
59900.601007	2216492151.200	  25.903	8049
59900.601123	2216492150.700	  14.922	8049
59900.601239	2216492150.100	  13.068	8049
59900.601354	2216492149.500	  10.227	8049
59900.601470	2216492149.300	  22.408	8049
59900.601586	2216492148.800	  12.637	8049
59900.601702	2216492148.500	  18.629	8049
59900.601818	2216492147.900	  16.410	8049
59900.601933	2216492147.400	  21.524	8049
59900.602049	2216492147.100	  12.227	8049
59900.602165	2216492146.300	  31.816	8049
59900.602280	2216492146.000	  18.513	8049
59900.602396	2216492145.500	  14.309	8049
59900.602512	2216492144.900	   9.479	8049
59900.602628	2216492144.600	  15.836	8049
59900.602743	2216492144.200	  15.274	8049
59900.602975	2216492143.100	  26.518	8049
59900.603091	2216492142.600	  16.914	8049
59900.603206	2216492142.300	  12.111	8049
59900.603322	2216492141.700	  14.316	8049
59900.603438	2216492141.000	  15.349	8049
59900.603554	2216492140.600	  12.134	8049
59900.603669	2216492140.200	  17.196	8049
59900.603785	2216492139.700	  13.702	8049
59900.603901	2216492139.200	  10.235	8049
59900.604016	2216492138.700	  15.403	8049
59900.604132	2216492138.200	  16.907	8049
59900.604248	2216492137.400	  10.411	8049
59900.604364	2216492137.200	  18.236	8049
59900.604479	2216492136.600	   8.672	8049
59900.604595	2216492135.900	  11.550	8049
59900.604711	2216492135.700	  10.272	8049
59900.604827	2216492134.900	   9.005	8049
59900.604942	2216492134.600	  13.481	8049
59900.605058	2216492134.200	   9.597	8049
59900.605174	2216492133.300	  16.667	8049
59900.605290	2216492133.100	  13.323	8049
59900.605405	2216492132.400	  12.232	8049
59900.605521	2216492131.900	  10.475	8049
59900.605637	2216492131.500	  13.514	8049
59900.605752	2216492131.000	  24.629	8049
59900.605868	2216492130.300	  19.804	8049
59900.606794	2216492125.700	   6.284	8049
59900.606910	2216492125.500	   6.437	8049
59900.607605	2216492122.000	   7.095	8049
59900.608067	2216492119.800	   6.642	8049
59900.608878	2216492116.100	   7.121	8049
59900.609109	2216492114.700	   5.807	8049
59900.609225	2216492114.100	  10.943	8049
59900.609572	2216492112.300	   7.307	8049
59900.609688	2216492111.700	  20.118	8049
59900.609804	2216492110.900	   5.354	8049
59900.610035	2216492109.900	  10.433	8049
59900.610151	2216492109.300	  10.675	8049
59900.610382	2216492108.100	  10.493	8049
59900.610498	2216492107.600	   6.259	8049
59900.610845	2216492105.800	   7.380	8049
59900.610961	2216492105.200	   9.526	8049
59900.610961	2216492105.200	   9.922	8049
59900.611308	2216492103.100	   8.237	8049
59900.611655	2216492101.200	   9.262	8049
59900.612118	2216492098.900	  10.085	8049
59900.612466	2216492096.700	  10.211	8049
59900.612581	2216492096.100	  12.172	8049
59900.612813	2216492094.900	   7.870	8049
59900.612929	2216492094.200	   6.959	8049
59900.613044	2216492093.600	   6.250	8049
59900.613160	2216492093.000	   9.275	8049
59900.613276	2216492092.200	   8.255	8049
59900.613507	2216492091.100	  11.781	8049
59900.613623	2216492090.100	   7.938	8049
59900.613739	2216492089.600	  22.680	8049
59900.613855	2216492089.100	  17.217	8049
59900.613970	2216492088.100	   6.795	8049
59900.614086	2216492087.800	   6.637	8049
59900.614202	2216492087.200	   6.224	8049
59900.614549	2216492085.200	   6.649	8049
59900.614780	2216492083.700	   6.400	8049
59900.614896	2216492082.800	   9.874	8049
59900.615012	2216492082.300	   7.534	8049
