59918.012064	2216500077.100	   5.850	8049
59918.012527	2216500074.400	   7.652	8049
59918.013105	2216500070.900	   8.179	8049
59918.013221	2216500070.100	  10.659	8049
59918.013337	2216500069.700	   6.672	8049
59918.013453	2216500068.800	   8.798	8049
59918.013568	2216500068.100	   5.772	8049
59918.013684	2216500067.400	   6.896	8049
59918.013800	2216500066.700	  10.481	8049
59918.015999	2216500053.300	   6.182	8049
59918.016115	2216500052.500	   6.891	8049
59918.016230	2216500051.700	   6.622	8049
59918.016346	2216500051.000	   6.073	8049
59918.016809	2216500048.300	   5.064	8049
59918.017041	2216500046.600	   7.638	8049
59918.017156	2216500046.100	  10.019	8049
59918.017503	2216500043.900	   8.444	8049
59918.017619	2216500043.200	  11.084	8049
59918.017735	2216500042.600	  12.350	8049
59918.017851	2216500041.800	   9.231	8049
59918.017967	2216500041.300	   8.755	8049
59918.018198	2216500039.700	   5.962	8049
59918.018429	2216500038.300	   7.736	8049
59918.018545	2216500037.400	   5.566	8049
59918.018661	2216500036.900	   6.926	8049
59918.018892	2216500035.400	   6.263	8049
59918.019008	2216500034.600	   7.839	8049
59918.019124	2216500034.000	   5.423	8049
59918.019240	2216500033.200	   7.734	8049
59918.019356	2216500032.400	   8.579	8049
59918.019471	2216500031.800	  15.657	8049
59918.019587	2216500031.000	  14.780	8049
59918.019934	2216500029.000	   6.926	8049
59918.020050	2216500028.200	   9.079	8049
59918.020166	2216500027.700	  10.327	8049
59918.020281	2216500027.000	   7.204	8049
59918.020513	2216500025.400	  10.994	8049
59918.020628	2216500024.700	   7.188	8049
59918.020860	2216500023.500	   6.033	8049
59918.020976	2216500022.500	   5.218	8049
59918.021091	2216500021.800	   7.709	8049
59918.021207	2216500020.800	   5.697	8049
59918.021323	2216500020.600	   5.119	8049
59918.021555	2216500018.800	   7.414	8049
59918.021670	2216500018.000	   5.429	8049
59918.022017	2216500016.000	   9.663	8049
59918.022134	2216500015.300	   5.863	8049
59918.022596	2216500012.700	   5.644	8049
59918.023175	2216500008.800	   5.073	8049
59918.023291	2216500007.900	   6.150	8049
59918.024448	2216499999.900	   9.696	8049
59918.025258	2216499993.600	   7.867	8049
59918.025374	2216499992.900	   7.371	8049
59918.027457	2216499977.500	   7.822	8049
59918.027920	2216499974.000	   9.679	8049
59918.028268	2216499971.600	   7.278	8049
59918.028730	2216499968.100	   9.129	8049
59918.028846	2216499967.400	   6.552	8049
59918.029193	2216499964.800	   5.136	8049
59918.029656	2216499961.400	   9.226	8049
59918.029888	2216499959.700	   5.154	8049
59918.030004	2216499958.500	   5.280	8049
59918.030120	2216499957.700	   7.030	8049
59918.030351	2216499956.300	   7.243	8049
59918.030467	2216499955.500	   5.839	8049
59918.030582	2216499954.400	   7.234	8049
59918.030929	2216499952.100	   7.806	8049
59918.031045	2216499951.300	  13.625	8049
59918.031508	2216499947.800	   9.048	8049
59918.031971	2216499944.600	   5.463	8049
59918.032087	2216499943.500	   5.456	8049
59918.032203	2216499942.900	   7.429	8049
59918.032434	2216499940.900	  10.385	8049
59918.032550	2216499940.200	   5.456	8049
59918.032781	2216499938.400	   6.812	8049
59918.032897	2216499937.500	   9.332	8049
59918.033013	2216499936.600	  14.024	8049
59918.033128	2216499935.600	  11.327	8049
59918.033244	2216499935.000	  13.480	8049
59918.033360	2216499934.000	  11.873	8049
59918.033476	2216499933.400	  10.476	8049
59918.033592	2216499932.300	  17.596	8049
59918.033707	2216499931.200	   7.836	8049
59918.033823	2216499930.700	  17.339	8049
59918.033939	2216499929.800	  12.699	8049
59918.034054	2216499928.900	  15.009	8049
59918.034170	2216499928.100	  13.795	8049
59918.034286	2216499927.300	  16.252	8049
59918.034402	2216499926.300	  12.437	8049
59918.034517	2216499925.600	  12.003	8049
59918.034633	2216499924.800	  12.845	8049
59918.034749	2216499923.700	  14.244	8049
59918.034865	2216499923.100	  11.800	8049
59918.034980	2216499922.000	   9.224	8049
59918.035096	2216499921.200	   9.224	8049
59918.035212	2216499920.300	   8.202	8049
59918.035328	2216499919.600	  12.089	8049
59918.035443	2216499918.700	   7.595	8049
59918.035559	2216499917.500	   6.350	8049
59918.035675	2216499917.000	   8.250	8049
59918.035791	2216499915.900	  13.848	8049
59918.035906	2216499915.300	  11.233	8049
59918.036022	2216499914.400	  11.780	8049
59918.036138	2216499913.600	   9.640	8049
59918.036254	2216499912.600	   8.485	8049
59918.036369	2216499911.700	  10.174	8049
59918.036601	2216499910.000	   7.307	8049
59918.036716	2216499909.400	  15.692	8049
59918.036832	2216499908.400	  15.913	8049
59918.036948	2216499907.600	  10.584	8049
59918.037064	2216499906.400	  10.469	8049
59918.037180	2216499905.800	  13.102	8049
59918.037295	2216499904.800	  21.806	8049
59918.037411	2216499903.900	  24.104	8049
59918.037527	2216499903.200	  19.387	8049
59918.037642	2216499902.300	  10.595	8049
59918.037758	2216499901.300	  12.446	8049
59918.037874	2216499900.700	   8.182	8049
59918.037990	2216499899.700	  10.384	8049
59918.038105	2216499899.000	  11.284	8049
59918.038221	2216499898.200	  17.580	8049
59918.038337	2216499897.100	  14.084	8049
59918.038453	2216499896.400	  11.898	8049
59918.038568	2216499895.400	  20.376	8049
59918.038684	2216499894.700	  13.520	8049
59918.038800	2216499893.800	  16.871	8049
59918.038916	2216499893.000	   9.648	8049
59918.039032	2216499892.200	   8.149	8049
59918.039147	2216499891.300	   8.814	8049
59918.039263	2216499890.200	  18.657	8049
59918.039379	2216499889.300	  11.434	8049
59918.039494	2216499888.000	  11.301	8049
59918.039610	2216499887.300	   8.262	8049
59918.039726	2216499886.200	  10.294	8049
59918.039842	2216499885.100	   5.713	8049
59918.039957	2216499884.200	  14.861	8049
59918.040073	2216499883.100	  14.331	8049
59918.040189	2216499882.300	   9.609	8049
59918.040304	2216499881.500	   7.387	8049
59918.040420	2216499880.300	  12.542	8049
59918.040536	2216499879.500	   7.337	8049
59918.040652	2216499878.500	   9.447	8049
59918.040767	2216499877.400	  30.164	8049
59918.040883	2216499876.500	   7.672	8049
59918.040999	2216499875.500	  12.423	8049
59918.041115	2216499874.400	   9.298	8049
59918.041230	2216499873.500	   9.619	8049
59918.041346	2216499872.500	  13.473	8049
59918.041462	2216499871.500	  10.400	8049
59918.041578	2216499870.400	  11.377	8049
59918.041694	2216499869.100	   7.147	8049
59918.041809	2216499868.400	  10.453	8049
59918.041925	2216499867.500	  14.669	8049
59918.042041	2216499866.400	   9.069	8049
59918.042156	2216499865.700	  11.251	8049
59918.042272	2216499864.800	   9.165	8049
59918.042388	2216499863.700	  10.024	8049
59918.042503	2216499862.800	  13.438	8049
59918.042619	2216499861.600	  20.968	8049
59918.042735	2216499860.700	  11.449	8049
59918.042851	2216499859.400	   7.805	8049
59918.042967	2216499858.500	  10.589	8049
59918.043082	2216499857.400	  12.247	8049
59918.043198	2216499856.600	  14.431	8049
59918.043314	2216499855.600	  13.300	8049
59918.043434	2216499854.700	  21.483	8049
59918.043549	2216499853.700	  10.377	8049
59918.043665	2216499852.800	  14.085	8049
59918.043780	2216499851.500	  11.268	8049
59918.043896	2216499850.900	  10.171	8049
59918.044012	2216499849.900	   9.119	8049
59918.044128	2216499848.800	  14.949	8049
59918.044243	2216499847.800	   9.136	8049
59918.044359	2216499846.700	  19.064	8049
59918.044475	2216499845.600	  18.071	8049
59918.044591	2216499844.900	  13.381	8049
59918.044706	2216499843.700	  10.901	8049
59918.044822	2216499842.900	  12.719	8049
59918.044938	2216499842.000	  21.753	8049
59918.045054	2216499841.000	  10.495	8049
59918.045169	2216499839.900	  20.085	8049
59918.045285	2216499838.600	  12.670	8049
59918.045401	2216499837.700	  19.719	8049
59918.045516	2216499836.900	  15.686	8049
59918.045632	2216499835.700	  12.125	8049
59918.045748	2216499834.600	  13.377	8049
59918.045864	2216499833.700	  13.021	8049
59918.045980	2216499832.800	  10.638	8049
59918.046096	2216499831.900	  15.365	8049
59918.046211	2216499830.800	   8.747	8049
59918.046327	2216499829.900	  22.354	8049
59918.046442	2216499829.000	  13.234	8049
59918.046558	2216499827.800	  12.789	8049
59918.046674	2216499827.000	  16.228	8049
59918.046790	2216499825.800	  14.552	8049
59918.046906	2216499825.200	   9.674	8049
59918.047021	2216499823.700	   8.584	8049
59918.047137	2216499823.000	  14.496	8049
59918.047253	2216499822.000	  21.590	8049
59918.047368	2216499821.200	   6.260	8049
59918.047484	2216499820.200	   9.848	8049
59918.047600	2216499819.200	   9.034	8049
59918.047715	2216499818.000	  11.048	8049
59918.047831	2216499816.800	   9.729	8049
59918.047947	2216499815.900	  14.207	8049
59918.048063	2216499815.000	   9.606	8049
59918.048178	2216499814.100	  13.367	8049
59918.048294	2216499813.200	  12.954	8049
59918.048410	2216499811.900	  11.673	8049
59918.048526	2216499810.800	  16.258	8049
59918.048641	2216499810.300	  10.490	8049
59918.048757	2216499809.300	  12.052	8049
59918.048873	2216499807.900	   9.613	8049
59918.048989	2216499807.100	   9.935	8049
59918.049104	2216499806.100	  12.390	8049
59918.049220	2216499805.100	   7.683	8049
59918.049336	2216499804.100	   9.528	8049
59918.049451	2216499803.300	  10.042	8049
59918.049567	2216499802.300	  15.711	8049
59918.049683	2216499801.000	  17.293	8049
59918.049799	2216499800.200	   9.836	8049
